"","PRICE","BUILD_YEAR","CBD_DIST","NEAREST_STN_DIST","NEAREST_SCH_DIST","Precio_M2_total","SEG_BUILD_YEAR","SEG_CBD_DIST","SEG_NEAREST_STN_DIST","SEG_NEAREST_SCH_DIST","SEG_Precio_M2_total","SEG_Precio"
"296",458,1989,10.8,7.3,1.49933377263387,731.629392971246,"2000","10-19","6-10","2-3","501-1000","<=500"
"297",335,1990,13.4,10.3,1.07975882007769,475.852272727273,"2000","10-19","11-25","2-3","2-500","<=500"
"298",745,1990,25.3,1.3,0.945354592130852,900.846432889964,"2000","20-29","2-3","<=1","501-1000","501-750"
"299",451,1989,27.2,0.714,1.57894527105486,618.655692729767,"2000","20-29","<=1","2-3","501-1000","<=500"
"300",719,2006,28,4.6,0.929005623385424,1176.75941080196,"2010","20-29","4-5","<=1","1001-2000","501-750"
"301",726,1979,20.6,6.1,2.11975645431823,362.637362637363,"2000","20-29","6-10","2-3","2-500","501-750"
"304",1200,2012,5.4,1.5,1.52682742165461,2222.22222222222,"2015>=","3-9","2-3","2-3","2001-5000","1001-1500"
"305",325,1990,19.2,3.7,0.689313841126539,928.571428571429,"2000","10-19","4-5","<=1","501-1000","<=500"
"306",550,1989,13.5,10.5,1.3850748073235,677.339901477833,"2000","10-19","11-25","2-3","501-1000","501-750"
"307",525,1994,28.6,1.6,3.2816099602529,835.987261146497,"2000","20-29","2-3","4-5","501-1000","501-750"
"308",577,2010,12.8,1.6,1.21118420116181,1753.79939209726,"2010","10-19","2-3","2-3","1001-2000","501-750"
"309",305,1981,15.3,6.6,1.66458073164783,840.220385674931,"2000","10-19","6-10","2-3","501-1000","<=500"
"310",410,1990,13.9,3.5,1.39956113752801,864.978902953586,"2000","10-19","4-5","2-3","501-1000","<=500"
"311",385,1984,11.7,0.534,1.35216116008842,499.35149156939,"2000","10-19","<=1","2-3","2-500","<=500"
"312",650,1977,15.2,1.7,1.09474117620628,927.246790299572,"2000","10-19","2-3","2-3","501-1000","501-750"
"313",1000,2003,7.9,1.8,0.76621051861384,988.142292490119,"2010","3-9","2-3","<=1","501-1000","751-1000"
"314",530,2008,24.3,3.5,2.37508685848159,810.39755351682,"2010","20-29","4-5","2-3","501-1000","501-750"
"315",555,1995,8.8,2.5,1.57629821694837,1989.24731182796,"2000","3-9","2-3","2-3","1001-2000","501-750"
"316",430,1990,33.9,2.6,0.927202752559218,601.398601398601,"2000","30-39","2-3","<=1","501-1000","<=500"
"317",550,2009,15.2,5.3,0.549411194990155,1009.17431192661,"2010","10-19","6-10","<=1","1001-2000","501-750"
"318",555,2000,8.2,3.6,1.91285044839194,1118.95161290323,"2000","3-9","4-5","2-3","1001-2000","501-750"
"319",565,2005,27.6,4.7,1.28608761860195,834.564254062038,"2010","20-29","4-5","2-3","501-1000","501-750"
"321",800,1993,43.3,2.1,1.72695860739734,295.639320029564,"2000","40-49","2-3","2-3","2-500","751-1000"
"322",625,2001,10.7,4,0.93724925353864,1481.04265402844,"2010","10-19","4-5","<=1","1001-2000","501-750"
"324",580,2003,9.1,2.4,1.5294434120714,1255.41125541126,"2010","3-9","2-3","2-3","1001-2000","501-750"
"325",365,1992,10.8,3.7,0.240630062185776,802.197802197802,"2000","10-19","4-5","<=1","501-1000","<=500"
"327",375,1998,16.6,1.7,1.17015083492876,928.217821782178,"2000","10-19","2-3","2-3","501-1000","<=500"
"328",358,1997,8.1,0.521,0.951161627482916,795.555555555556,"2000","3-9","<=1","<=1","501-1000","<=500"
"330",660,1998,31.5,2.4,0.935310037398713,926.966292134831,"2000","30-39","2-3","<=1","501-1000","501-750"
"332",435,1996,8.5,0.629,0.633753699753252,725,"2000","3-9","<=1","<=1","501-1000","<=500"
"334",299,1996,33.5,2.7,0.374895014947193,394.459102902375,"2000","30-39","2-3","<=1","2-500","<=500"
"335",445,2016,27.4,5.1,3.7716918124644,1473.50993377483,"2015>=","20-29","6-10","4-5","1001-2000","<=500"
"336",315,1976,38.3,0.388,1.09410568115144,444.287729196051,"2000","30-39","<=1","2-3","2-500","<=500"
"337",500,2002,10.4,0.783,0.803939241605978,1133.78684807256,"2010","10-19","<=1","<=1","1001-2000","<=500"
"338",650,2008,9.5,2.9,0.26327518860138,811.485642946317,"2010","3-9","2-3","<=1","501-1000","501-750"
"341",442,1994,20,1,1.40067586470465,677.914110429448,"2000","10-19","<=1","2-3","501-1000","<=500"
"342",470,1978,20.8,3.4,0.963603171049623,1154.79115479115,"2000","20-29","4-5","<=1","1001-2000","<=500"
"343",940.25,1988,23.6,3.5,0.758898160990569,1093.31395348837,"2000","20-29","4-5","<=1","1001-2000","751-1000"
"344",375,1986,8.5,1.3,1.77154234591966,744.047619047619,"2000","3-9","2-3","2-3","501-1000","<=500"
"345",672.5,2012,28.4,2,3.44772522190558,1342.31536926148,"2015>=","20-29","2-3","4-5","1001-2000","501-750"
"346",400,1966,5.5,1.7,1.69239496954801,1101.92837465565,"80's","3-9","2-3","2-3","1001-2000","<=500"
"347",445,1978,20.1,2.1,1.98798552396072,650.584795321637,"2000","20-29","2-3","2-3","501-1000","<=500"
"348",468,1970,13.1,0.73,1.39816183273559,665.718349928876,"80's","10-19","<=1","2-3","501-1000","<=500"
"349",145.7,2015,32.6,2.4,0.526369812840797,707.281553398058,"2015>=","30-39","2-3","<=1","501-1000","<=500"
"350",1050,1992,7.1,0.759,0.827593954006099,2205.88235294118,"2000","3-9","<=1","<=1","2001-5000","1001-1500"
"351",470,2005,33.7,2.2,0.76937735886688,727.554179566563,"2010","30-39","2-3","<=1","501-1000","<=500"
"352",325,1990,35.3,1.1,1.28405112032785,599.630996309963,"2000","30-39","2-3","2-3","501-1000","<=500"
"353",360,1989,21.3,3.3,0.849416662350856,529.411764705882,"2000","20-29","4-5","<=1","501-1000","<=500"
"354",220,2013,32.3,2.6,0.268128810528051,309.423347398031,"2015>=","30-39","2-3","<=1","2-500","<=500"
"355",276,2015,26.9,2.3,0.883712803451303,831.325301204819,"2015>=","20-29","2-3","<=1","501-1000","<=500"
"356",618,1990,20.6,5.3,2.96423508691583,1179.3893129771,"2000","20-29","6-10","2-3","1001-2000","501-750"
"357",330,1990,30.5,4.5,1.57616648755752,68.5358255451713,"2000","30-39","4-5","2-3","2-500","<=500"
"358",950,1983,17.4,1.8,0.511555277974509,1326.8156424581,"2000","10-19","2-3","<=1","1001-2000","751-1000"
"359",464,2013,16.3,3.3,3.0052414634855,1681.15942028986,"2015>=","10-19","4-5","4-5","1001-2000","<=500"
"362",300,1975,15.6,2,0.260842115782858,444.444444444444,"80's","10-19","2-3","<=1","2-500","<=500"
"365",278,1977,38.3,0.609,0.724888151418659,356.410256410256,"2000","30-39","<=1","<=1","2-500","<=500"
"366",1200,2009,19.5,7.4,0.439170640446204,1593.62549800797,"2010","10-19","6-10","<=1","1001-2000","1001-1500"
"367",430,1992,38.4,0.744,1.70244520586937,536.159600997506,"2000","30-39","<=1","2-3","501-1000","<=500"
"368",365,1995,19.9,5,2.75697188137217,642.605633802817,"2000","10-19","4-5","2-3","501-1000","<=500"
"369",486,2012,13.8,5,3.18344072041661,1070.4845814978,"2015>=","10-19","4-5","4-5","1001-2000","<=500"
"370",430,2014,14.8,4.6,3.85067415810932,1692.91338582677,"2015>=","10-19","4-5","4-5","1001-2000","<=500"
"371",300,1992,8.3,3.5,1.68151376300373,335.946248600224,"2000","3-9","4-5","2-3","2-500","<=500"
"372",740,1998,12.8,4,1.7835103826091,1385.76779026217,"2000","10-19","4-5","2-3","1001-2000","501-750"
"374",540,2010,22.5,3.5,2.16817319477492,990.825688073395,"2010","20-29","4-5","2-3","501-1000","501-750"
"375",778,1982,11.6,1.2,0.383748382907064,1027.74108322325,"2000","10-19","2-3","<=1","1001-2000","751-1000"
"376",385,1959,18.1,4.2,2.07661001276951,570.37037037037,"80's","10-19","4-5","2-3","501-1000","<=500"
"377",410,1988,10.4,6.9,0.988504626731202,563.186813186813,"2000","10-19","6-10","<=1","501-1000","<=500"
"378",610,2004,33.6,3.1,0.259845507339309,857.946554149086,"2010","30-39","4-5","<=1","501-1000","501-750"
"379",215,1993,35,1.4,1.3489504259153,378.521126760563,"2000","30-39","2-3","2-3","2-500","<=500"
"380",595,2006,23.5,4.4,2.73827023155496,926.791277258567,"2010","20-29","4-5","2-3","501-1000","501-750"
"381",320,1976,38.2,0.519,0.937518331465169,469.208211143695,"2000","30-39","<=1","<=1","2-500","<=500"
"382",262,1959,17.9,3.9,1.77348724398037,348.868175765646,"80's","10-19","4-5","2-3","2-500","<=500"
"383",525,1990,11.9,6,2.2492609608631,940.860215053763,"2000","10-19","6-10","2-3","501-1000","501-750"
"384",1050,2001,7.6,3.3,0.231440336701389,1732.67326732673,"2010","3-9","4-5","<=1","1001-2000","1001-1500"
"385",370,1975,14.8,1.9,0.56610795594225,552.238805970149,"80's","10-19","2-3","<=1","501-1000","<=500"
"386",540,1998,25.6,1.4,0.823110109359917,735.694822888283,"2000","20-29","2-3","<=1","501-1000","501-750"
"387",462.5,2010,19.6,6.8,0.835369257559018,1025.49889135255,"2010","10-19","6-10","<=1","1001-2000","<=500"
"388",438,1996,8.1,1.7,1.61227265679359,997.722095671982,"2000","3-9","2-3","2-3","501-1000","<=500"
"389",467.5,1951,15,4,1.11026284693411,519.444444444444,"80's","10-19","4-5","2-3","501-1000","<=500"
"390",500,2015,20.7,4.8,1.80433527248155,1048.2180293501,"2015>=","20-29","4-5","2-3","1001-2000","<=500"
"393",520,1990,23.3,10,1.51304587540778,285.87135788895,"2000","20-29","6-10","2-3","2-500","501-750"
"394",350,1999,15.2,0.848,0.996978293041007,812.064965197216,"2000","10-19","<=1","<=1","501-1000","<=500"
"395",475,1991,11.1,5.6,1.72170631139886,799.6632996633,"2000","10-19","6-10","2-3","501-1000","<=500"
"396",1115,1980,15.2,1.9,1.49358015564033,1586.05974395448,"2000","10-19","2-3","2-3","1001-2000","1001-1500"
"397",800,1977,13.7,1.4,0.859535382498522,1123.59550561798,"2000","10-19","2-3","<=1","1001-2000","751-1000"
"399",550,1990,21.8,1.4,0.40805160254684,760.719225449516,"2000","20-29","2-3","<=1","501-1000","501-750"
"400",176.5,1977,26.8,1.2,0.3272447647693,254.322766570605,"2000","20-29","2-3","<=1","2-500","<=500"
"401",435,1990,27.8,3.1,2.17720393458821,587.044534412955,"2000","20-29","4-5","2-3","501-1000","<=500"
"402",360,1972,41.1,4.3,2.17707122340357,386.680988184748,"80's","40-49","4-5","2-3","2-500","<=500"
"403",625,2004,27,2.1,2.36196553700262,1760.56338028169,"2010","20-29","2-3","2-3","1001-2000","501-750"
"405",408,1990,19.2,7.4,3.19240801528385,1243.90243902439,"2000","10-19","6-10","4-5","1001-2000","<=500"
"407",680,1985,17.1,2.3,0.744964532593775,1120.26359143328,"2000","10-19","2-3","<=1","1001-2000","501-750"
"409",610,1990,13,2.3,0.889673935750094,1111.11111111111,"2000","10-19","2-3","<=1","1001-2000","501-750"
"410",554.5,1992,20.4,1.1,1.82977842926501,1355.74572127139,"2000","20-29","2-3","2-3","1001-2000","501-750"
"411",420,1998,14.6,5.7,1.16406865829575,609.579100145138,"2000","10-19","6-10","2-3","501-1000","<=500"
"412",950,1976,12.1,1.8,1.0943632360576,1374.81910274964,"2000","10-19","2-3","2-3","1001-2000","751-1000"
"413",705,2008,18.4,6.2,0.448427155567103,916.775032509753,"2010","10-19","6-10","<=1","501-1000","501-750"
"414",780,1974,11.8,4.3,1.12206374478736,1480.07590132827,"80's","10-19","4-5","2-3","1001-2000","751-1000"
"415",505,2010,17.1,2.4,1.12062190181718,1043.38842975207,"2010","10-19","2-3","2-3","1001-2000","501-750"
"416",515,2003,23.1,4,2.23555241833899,852.649006622517,"2010","20-29","4-5","2-3","501-1000","501-750"
"418",460,1987,21.3,2.1,1.1812439944782,640.66852367688,"2000","20-29","2-3","2-3","501-1000","<=500"
"420",900,2008,28.2,1.9,3.29683464126225,1636.36363636364,"2010","20-29","2-3","4-5","1001-2000","751-1000"
"421",495,1990,20.1,4.1,1.0426117843627,1048.72881355932,"2000","20-29","4-5","2-3","1001-2000","<=500"
"423",605,1990,20.7,4.4,1.51561318695246,1067.01940035273,"2000","20-29","4-5","2-3","1001-2000","501-750"
"424",625,1980,9.9,2.1,0.679495096222573,975.039001560062,"2000","3-9","2-3","<=1","501-1000","501-750"
"425",499,1994,16.3,3.6,1.16855287424707,712.857142857143,"2000","10-19","4-5","2-3","501-1000","<=500"
"427",379,1998,32.1,1.5,0.466255249923369,572.507552870091,"2000","30-39","2-3","<=1","501-1000","<=500"
"428",520,2007,35.1,3.9,1.42363116384597,796.324655436447,"2010","30-39","4-5","2-3","501-1000","501-750"
"429",912,1998,16.5,2.7,1.22689595256744,1537.94266441821,"2000","10-19","2-3","2-3","1001-2000","751-1000"
"430",475,2001,35.7,3.1,1.26738560560456,782.537067545305,"2010","30-39","4-5","2-3","501-1000","<=500"
"431",560,1970,6.8,4.6,1.73085586246755,818.713450292398,"80's","3-9","4-5","2-3","501-1000","501-750"
"433",407,1992,18.2,3.3,1.99085742596634,661.788617886179,"2000","10-19","4-5","2-3","501-1000","<=500"
"434",470,1960,15.9,5.7,1.20637550226884,560.190703218117,"80's","10-19","6-10","2-3","501-1000","<=500"
"435",440,1985,12.6,1.2,1.02386238286425,550,"2000","10-19","2-3","2-3","501-1000","<=500"
"436",520,2000,20,3.9,0.846124305845572,954.128440366972,"2000","10-19","4-5","<=1","501-1000","501-750"
"437",440,1997,8.7,2.7,1.66462041776512,1760,"2000","3-9","2-3","2-3","1001-2000","<=500"
"438",415,1979,22.9,2,0.837800214986338,582.865168539326,"2000","20-29","2-3","<=1","501-1000","<=500"
"439",419,2005,41,4.1,2.01299441637631,565.452091767881,"2010","40-49","4-5","2-3","501-1000","<=500"
"441",515,2001,19.5,1.2,0.576510121818368,1081.93277310924,"2010","10-19","2-3","<=1","1001-2000","501-750"
"442",670,2013,10.6,1.5,1.36192547788335,1056.78233438486,"2015>=","10-19","2-3","2-3","1001-2000","501-750"
"444",539,2006,25.6,3.5,3.31001977828984,889.438943894389,"2010","20-29","4-5","4-5","501-1000","501-750"
"445",370,2006,28.5,6.4,0.772387590573894,673.952641165756,"2010","20-29","6-10","<=1","501-1000","<=500"
"447",560,2010,10.6,1.2,1.11432701090035,1209.50323974082,"2010","10-19","2-3","2-3","1001-2000","501-750"
"448",590,1960,15.7,1.8,1.07587869639161,2304.6875,"80's","10-19","2-3","2-3","2001-5000","501-750"
"449",925,1981,12.8,0.859,1.57861856131107,1248.31309041835,"2000","10-19","<=1","2-3","1001-2000","751-1000"
"450",440,1986,20.8,1,1.42148890811293,593.792172739541,"2000","20-29","<=1","2-3","501-1000","<=500"
"452",670,1984,12.3,4.1,0.617532638554332,876.96335078534,"2000","10-19","4-5","<=1","501-1000","501-750"
"453",380,2007,9.3,4.4,1.54731604363925,491.591203104787,"2010","3-9","4-5","2-3","2-500","<=500"
"454",750,1990,13.6,0.677,0.622039890617218,1186.70886075949,"2000","10-19","<=1","<=1","1001-2000","501-750"
"455",765,1994,9.6,3.8,1.44284701069608,1059.5567867036,"2000","3-9","4-5","2-3","1001-2000","751-1000"
"456",415,1994,16.6,3.8,3.4257768381932,662.939297124601,"2000","10-19","4-5","4-5","501-1000","<=500"
"458",520,1964,8.1,5,1.1814149150243,700.808625336927,"80's","3-9","4-5","2-3","501-1000","501-750"
"459",344,1990,18.1,9,3.13590645566066,1065.01547987616,"2000","10-19","6-10","4-5","1001-2000","<=500"
"460",400,1999,11.2,2.1,1.43352752272476,956.937799043062,"2000","10-19","2-3","2-3","501-1000","<=500"
"461",1110,1970,9.9,1.7,0.606293982668423,1265.67844925884,"80's","3-9","2-3","<=1","1001-2000","1001-1500"
"462",1150,1992,21.7,4.3,1.3714454229593,1324.88479262673,"2000","20-29","4-5","2-3","1001-2000","1001-1500"
"463",480,2015,14.8,3.9,3.41894418749762,1215.18987341772,"2015>=","10-19","4-5","4-5","1001-2000","<=500"
"464",915,1952,3.8,2.5,0.71071579416671,1228.18791946309,"80's","3-9","2-3","<=1","1001-2000","751-1000"
"465",620,2016,8.6,6.4,0.522563735993513,774.032459425718,"2015>=","3-9","6-10","<=1","501-1000","501-750"
"466",705,1990,24.4,1.7,1.18822841424473,910.852713178295,"2000","20-29","2-3","2-3","501-1000","501-750"
"467",932,1982,10.4,2.5,1.55460024659692,1185.75063613232,"2000","10-19","2-3","2-3","1001-2000","751-1000"
"468",482,2000,11.9,2.3,1.40300987363592,643.524699599466,"2000","10-19","2-3","2-3","501-1000","<=500"
"469",589,1987,27.9,1.2,0.906922213374192,366.749688667497,"2000","20-29","2-3","<=1","2-500","501-750"
"470",320,1972,11.9,1.8,2.03200622075836,673.684210526316,"80's","10-19","2-3","2-3","501-1000","<=500"
"471",463,1990,14.1,3.6,3.17826412348175,1079.25407925408,"2000","10-19","4-5","4-5","1001-2000","<=500"
"472",345,1990,45.8,3.2,1.21925819037392,571.192052980132,"2000","40-49","4-5","2-3","501-1000","<=500"
"473",350,1975,11.4,4.6,0.684075322833629,649.350649350649,"80's","10-19","4-5","<=1","501-1000","<=500"
"474",802,1990,10.9,0.807,0.478382903033,1034.83870967742,"2000","10-19","<=1","<=1","1001-2000","751-1000"
"476",790,1995,32.4,2.8,1.05842687846036,1083.67626886145,"2000","30-39","2-3","2-3","1001-2000","751-1000"
"477",504,1983,21.4,0.711,0.969591568499273,730.434782608696,"2000","20-29","<=1","<=1","501-1000","501-750"
"478",330,1990,29.6,6.6,1.45990077664841,1231.34328358209,"2000","20-29","6-10","2-3","1001-2000","<=500"
"479",1051,1972,11.9,4.3,1.03999753423536,1286.41370869033,"80's","10-19","4-5","2-3","1001-2000","1001-1500"
"480",565,1990,18.5,1.4,0.481601036597012,1034.79853479853,"2000","10-19","2-3","<=1","1001-2000","501-750"
"481",1125,1988,14,2.8,0.738641660437881,1147.95918367347,"2000","10-19","2-3","<=1","1001-2000","1001-1500"
"482",472,2009,8,3.5,0.760582326476708,1425.98187311178,"2010","3-9","4-5","<=1","1001-2000","<=500"
"483",860,1990,28.4,2.8,3.56984349195186,1316.99846860643,"2000","20-29","2-3","4-5","1001-2000","751-1000"
"484",560,1997,23.7,1.4,1.58223973171725,619.469026548673,"2000","20-29","2-3","2-3","501-1000","501-750"
"486",520,2004,21.9,2.9,0.823537391325728,931.899641577061,"2010","20-29","2-3","<=1","501-1000","501-750"
"487",462,1981,14,4.7,0.905789101066374,650.704225352113,"2000","10-19","4-5","<=1","501-1000","<=500"
"488",550,1999,29,2.2,2.93823559437356,758.620689655172,"2000","20-29","2-3","2-3","501-1000","501-750"
"491",650,2006,27.5,4.7,1.32123510689281,1030.11093502377,"2010","20-29","4-5","2-3","1001-2000","501-750"
"493",912,1973,14,4.4,1.95476100389662,1652.17391304348,"80's","10-19","4-5","2-3","1001-2000","751-1000"
"494",491,1990,12.8,6.2,3.10867358730992,924.670433145009,"2000","10-19","6-10","4-5","501-1000","<=500"
"497",450,2006,24.6,3.2,2.70535555621717,752.508361204013,"2010","20-29","4-5","2-3","501-1000","<=500"
"498",272,1990,34.1,0.911,0.714477710876127,400,"2000","30-39","<=1","<=1","2-500","<=500"
"500",228.75,2013,28,2,1.2893892871623,594.155844155844,"2015>=","20-29","2-3","2-3","501-1000","<=500"
"501",585,1989,9.4,6.3,0.683864895356751,854.014598540146,"2000","3-9","6-10","<=1","501-1000","501-750"
"502",470,1999,16.5,4.1,0.599333475954951,1049.10714285714,"2000","10-19","4-5","<=1","1001-2000","<=500"
"503",445,2004,23.5,4.4,2.63363335907185,765.92082616179,"2010","20-29","4-5","2-3","501-1000","<=500"
"505",765,2000,10.5,3.4,1.4270042033778,1750.57208237986,"2000","10-19","4-5","2-3","1001-2000","751-1000"
"506",597,2008,26.1,3.9,2.97618832587012,1077.61732851986,"2010","20-29","4-5","2-3","1001-2000","501-750"
"507",490,1997,14.9,2.1,1.5221663828656,800.653594771242,"2000","10-19","2-3","2-3","501-1000","<=500"
"508",512.888,2009,24.9,5.7,3.59893662504372,993.968992248062,"2010","20-29","6-10","4-5","501-1000","501-750"
"509",465,2000,19.9,2.8,0.955601454950905,735.759493670886,"2000","10-19","2-3","<=1","501-1000","<=500"
"511",899,2012,18.2,3.2,2.2683534900081,51.3010728144259,"2015>=","10-19","4-5","2-3","2-500","751-1000"
"512",480,2015,10.2,1.1,0.690765172825301,1573.77049180328,"2015>=","10-19","2-3","<=1","1001-2000","<=500"
"514",418,2006,31.1,2.1,1.10745288918842,703.703703703704,"2010","30-39","2-3","2-3","501-1000","<=500"
"516",575,2005,15.6,7.6,0.689470848305272,822.603719599428,"2010","10-19","6-10","<=1","501-1000","501-750"
"517",512.6,2002,27.9,3.4,1.87203996179804,759.407407407407,"2010","20-29","4-5","2-3","501-1000","501-750"
"518",275,1972,14.8,0.894,0.657357681044127,417.298937784522,"80's","10-19","<=1","<=1","2-500","<=500"
"519",770,1988,20,7.9,3.80929026706189,1092.19858156028,"2000","10-19","6-10","4-5","1001-2000","751-1000"
"522",715,1990,19.3,7,3.02517353810821,1153.22580645161,"2000","10-19","6-10","4-5","1001-2000","501-750"
"523",360,1992,41.4,2.6,1.0712498612464,519.480519480519,"2000","40-49","2-3","2-3","501-1000","<=500"
"524",579,1972,19.6,2.6,1.15086383812319,830.703012912482,"80's","10-19","2-3","2-3","501-1000","501-750"
"525",420,1994,12.9,8,2.01948787617953,717.948717948718,"2000","10-19","6-10","2-3","501-1000","<=500"
"526",370,1993,22.8,0.941,0.885941995490753,532.374100719424,"2000","20-29","<=1","<=1","501-1000","<=500"
